N,P,K,temperature,humidity,ph,rainfall,label,EC,min_mdpl,max_mdpl
44.48513772187509,56.521618145430985,74.5013818477272,26.087272097272926,53.41842060655618,6.492591488437657,1010.9981224896039,Kacang Tanah,1.0172294380906197,0,500
29.222602878683652,66.09730560770433,61.330240627113966,31.524154731469807,54.15412732226721,6.0178313668122465,1040.552144473711,Kacang Tanah,1.11126427775168,0,500
48.50856135373172,68.77425065586799,79.96835159060487,29.707548561111576,63.3837984211581,6.603598490544023,807.587475129287,Kacang Tanah,1.1170233648600243,0,500
37.95614387265714,62.663643699440925,54.336265109512844,26.19286277602948,62.25049476201791,6.249860518164661,704.6881339455622,Kacang Tanah,0.8740514949484804,0,500
47.896600336212956,51.68222976099086,69.67547669133299,26.789479154975055,61.037762829871056,6.246644324188745,730.3355601199864,Kacang Tanah,1.3981371375222293,0,500
30.387595807585512,72.09626197424504,71.88114085596817,29.633142919152874,51.37662055023479,6.351396857292887,683.6560065898523,Kacang Tanah,1.491135072434407,0,500
35.8384886198826,65.95460397922658,57.86609557803785,25.159460634257265,60.13051450899411,6.3405083358011884,604.8676358802392,Kacang Tanah,0.8164371482595114,0,500
22.21472291166402,51.7572107787435,74.45966179549782,31.150996498775925,55.4387140453763,6.300117259516006,538.6985451647116,Kacang Tanah,1.2088657223014945,0,500
45.778853727955976,78.04698642499993,79.79603499018015,29.06760426793069,50.61660583784768,6.833335814312648,720.7491599125076,Kacang Tanah,0.9181142189023765,0,500
38.33193249570057,66.4866576453219,63.23365676167469,26.628305971222957,51.24087721428461,6.342477700240781,743.8373269617059,Kacang Tanah,1.233081697497983,0,500
45.9712469198063,67.6988716741489,59.94954822958865,28.4832256815715,52.10720950375972,6.211117212706148,998.9307142945318,Kacang Tanah,1.0412289100207561,0,500
27.640152052088116,59.12246767085132,52.49467511053807,27.57294245594095,52.225254496563515,6.016544416327629,1118.5968250639878,Kacang Tanah,1.446877057760573,0,500
41.66805269883517,52.468084223477575,50.93365092902186,29.10108890732763,55.764002757557904,6.400728482358551,670.3702525520932,Kacang Tanah,0.9144950491686203,0,500
26.944962460185153,72.36435192659131,71.11202460260877,29.009944888456126,53.15838824336083,6.563345365267988,1041.5311166393233,Kacang Tanah,1.2549535034032808,0,500
30.648303219557995,59.29480317744803,52.38346243549598,31.55379908664461,68.45535050940933,6.488552676409364,670.5504842253666,Kacang Tanah,1.2814904102777271,0,500
38.045292210759726,70.10209550223243,67.24373340830456,31.421860121902053,66.49602294784538,6.372536925394798,1145.8879662258823,Kacang Tanah,1.0491832885285435,0,500
42.126884205289976,70.64567570009898,68.30525134913486,29.09997077372941,60.81532710327174,6.26948933929341,939.4066473545777,Kacang Tanah,1.3782306084296585,0,500
32.20943178958231,54.1174821610445,52.276001015736085,29.424521841033723,60.139056768184716,6.553914396460096,532.5757153484467,Kacang Tanah,1.0654526831434676,0,500
20.75120123208474,56.49201461153389,66.28328427617804,31.209000834715276,63.66781022516453,6.0732719308522976,1185.0625498282395,Kacang Tanah,1.088688838790624,0,500
33.45475716468415,64.39665852789453,55.508574480127656,29.019124084301257,62.32785503461144,6.449013270060698,1155.452743888478,Kacang Tanah,1.4603664785051023,0,500
49.77325689836492,76.26904491022374,76.66030112931756,27.013493168026134,64.41367170825458,6.157773958612402,845.4132657805204,Kacang Tanah,1.3442575904899645,0,500
35.44670581045049,56.708316861304546,60.538594865476014,27.508060075030247,58.30516001084036,6.000699530300351,596.7629148285624,Kacang Tanah,1.1710828992708344,0,500
40.26960285436212,69.13080441365607,54.19029815583732,26.65968490309683,61.725125693321395,6.811999326275548,1148.4254763436088,Kacang Tanah,1.3429314320170094,0,500
38.61298636290606,51.71873998763103,67.40705505366395,25.71718148272274,54.87671781775624,6.503528639985806,737.8540391694422,Kacang Tanah,1.285034139728748,0,500
21.02032330747204,71.62649261868802,73.56648923102492,29.168715172090998,68.39141025326134,6.09704951137193,837.3343566189194,Kacang Tanah,1.2217164300233738,0,500
36.568793887078144,63.164959360522424,53.541349065728525,30.257276711330473,56.64750791636288,6.874514802947769,826.794376993045,Kacang Tanah,0.8976884790814788,0,500
29.781330628866463,71.29449432322582,65.92112934370046,28.54556627996848,67.93783298367828,6.31353045693941,1199.9443109609842,Kacang Tanah,1.2259404959730547,0,500
31.917987342867157,73.86306987819694,67.4209950713805,28.238507288569465,59.41765279036517,6.326032488671546,798.5235291659513,Kacang Tanah,1.4601261438079831,0,500
30.555523184953607,59.74367624050571,52.87286990131774,28.703250511550287,61.72124868494932,6.5444732817506965,1069.23692556046,Kacang Tanah,1.4686675785047894,0,500
21.595803594185508,57.088869054509004,72.09479399232352,30.328645447036255,56.75352647555356,6.0401935359889976,1182.4322865263334,Kacang Tanah,0.9836069738674384,0,500
31.913773862519626,71.17080702739634,70.68800270481603,29.420199887872528,51.20491404753324,6.766135907063064,1136.083457540515,Kacang Tanah,1.0438056435180159,0,500
41.99894785986751,65.84081466648088,73.43509998999411,26.448087726403337,64.58464204483536,6.710408650056539,700.407180589897,Kacang Tanah,1.4095470645611212,0,500
32.80817517148479,79.23616658476057,62.290428526170885,29.87244685266625,54.14429073070359,6.778757387441569,1039.9806589851596,Kacang Tanah,1.1511608138993912,0,500
49.530638713407825,54.019787491995366,58.84554419338722,31.685019973209073,63.07486037177405,6.8829363381284026,806.2472252805961,Kacang Tanah,0.9952588402018816,0,500
29.612388188637205,58.32771205356223,71.16048823016507,26.316242702568978,56.53291207657158,6.210701750234074,523.6666750927428,Kacang Tanah,1.4793080218780048,0,500
29.15568909274016,51.72469807813073,65.00357941221226,30.91457880395014,65.85366133530108,6.712142655103,1192.01666942093,Kacang Tanah,1.2611565488931316,0,500
27.858064035597714,63.80953695145797,56.46475122372239,29.6269203142196,65.77338664350185,6.289539938567595,794.8331500306122,Kacang Tanah,1.3260502747375982,0,500
47.80647272746613,53.76016306137532,64.37229623428775,29.744064031284854,54.84088000326879,6.051920201785719,694.2788544643911,Kacang Tanah,0.9390095303918338,0,500
37.36411433176929,72.18952216714376,70.1467308837405,25.202930276169383,52.20544793832067,6.955877968864451,1109.3514318564207,Kacang Tanah,1.3153601112357094,0,500
43.57531338327968,61.22113978048132,62.01750651154861,26.252513787559334,69.46854558910033,6.738671144436296,1180.7913527317962,Kacang Tanah,0.8112267942103145,0,500
48.82987489016653,52.15475348395762,72.36167132983711,25.387385925542727,68.06678973096935,6.880712275297087,1026.0700498782367,Kacang Tanah,1.0700941308140859,0,500
34.50863736068946,50.322330517081824,75.6409045489381,30.144504552055576,59.44727636114552,6.880859255358423,925.0027942865797,Kacang Tanah,0.9993996573253421,0,500
36.696379568359646,52.205738145470086,62.74951847472713,27.614033351691912,50.0015738904309,6.467262210470229,776.4748555709727,Kacang Tanah,1.3521766020832757,0,500
27.01579831301664,63.13067354292473,58.81341705986927,31.350419055101042,61.575402794430346,6.0319258482180995,1142.618186549004,Kacang Tanah,0.8864633304537253,0,500
27.17340757068196,62.19277488473326,73.95869766704317,28.263008498231223,63.738807572429494,6.078137652946383,1069.0445051334755,Kacang Tanah,0.8584459617281445,0,500
41.82933379058432,50.07959878324251,77.0259247643913,27.397131671770964,59.37741881435627,6.734743796679044,1024.2414847668356,Kacang Tanah,1.0586115807304384,0,500
20.68568189706716,75.49053697404482,60.41407703547918,29.246477141271424,50.137620785272034,6.054652546369741,505.808950365907,Kacang Tanah,1.1498005045585604,0,500
22.585262702134784,72.90472028691055,57.77247429479539,31.827443494909566,64.9650486816249,6.3219196202179395,556.0812001059912,Kacang Tanah,0.8532800341923173,0,500
41.04184438739742,76.12469499112386,75.40061700874222,30.669281019363204,56.59760828201374,6.98794466394275,925.6974785651498,Kacang Tanah,1.1415271123456407,0,500
55.55290617007496,78.6110818766727,65.07498537777198,29.86488657139075,79.43207132409711,6.99105265996967,721.0741686070141,Kedelai,1.4835650891781422,0,800
56.87234086297088,70.23525221751329,67.72224907316732,24.470432805413225,74.17077005373281,6.0756446458954105,648.0814398168445,Kedelai,1.285663099055399,0,800
39.06897079631686,78.77008841650485,73.38611701719789,25.49381424983931,73.4655685483928,6.712892408553836,507.4425052882584,Kedelai,1.0011104321988342,0,800
54.54423321155521,88.16452108854963,69.11581201617987,29.807695634271447,65.96961683713104,5.84277360910072,996.4341097335493,Kedelai,1.335656283276282,0,800
34.84494836871028,72.58739263705922,83.46473610656349,26.383733326769182,67.04579604097874,6.696137733629697,479.75985609362533,Kedelai,1.5473669981812632,0,800
39.730074571595324,79.66373809011938,63.6807196332772,27.36913865057781,77.04552508379115,6.214096160858872,712.4387724317664,Kedelai,1.1045420144901625,0,800
39.514982428763574,63.701581900867744,79.59574458628597,27.543642611259227,75.52795599503595,6.855457021983095,518.3130065858089,Kedelai,1.654296971724221,0,800
33.36058930796985,73.58242570307276,61.81780797505624,28.089036936285,67.0912156361336,6.153634399247423,692.0566743467338,Kedelai,1.2184645128629863,0,800
44.82065905240214,73.50836968461981,85.97737424256272,27.98607705027633,60.83964457573121,6.362348666568829,419.0400884862126,Kedelai,1.4759358281896489,0,800
40.288808047650974,79.82767395402455,78.38285265964808,25.243811850387544,63.685525316849336,6.578357830693798,463.96333176570226,Kedelai,1.539706611462052,0,800
49.76592843724535,84.25093873027559,74.67227621978104,27.09844518376747,71.95388453477133,6.883779312670476,400.9910063744866,Kedelai,1.6190932690939852,0,800
43.015942794959976,79.28468665119499,69.55813021461566,25.751336550924144,65.59706595882537,6.028461892703791,501.426819249901,Kedelai,1.5470227179152256,0,800
55.73054916774304,81.93835055694927,87.75035176764479,25.27225114652134,68.12800167540814,6.576029272969457,835.1344988789008,Kedelai,1.0690719045448702,0,800
52.48519636210422,87.67467275701824,72.21139957655829,26.015248549550133,66.25291131144152,6.7273337804352735,956.9090276070767,Kedelai,1.7887417092529807,0,800
45.92487784238181,71.43138004175641,62.32237967078298,30.462441645763157,63.949436912099664,6.333024252700476,464.5083835314216,Kedelai,1.0833570059975908,0,800
53.309364340388036,64.99736308319964,73.48674141362298,31.985581275230405,62.192298210719265,6.603675357351374,438.74306305948926,Kedelai,1.286900815889899,0,800
53.602330117078274,66.33295335434757,70.70525048144009,30.7389144630663,60.93863375592161,5.96582446290638,664.7125437121706,Kedelai,1.5329201171739733,0,800
52.45902524310445,85.79024369198162,65.94877222028464,28.74559945819933,64.79340778617211,6.982836099480156,493.5093976073493,Kedelai,1.758513520279334,0,800
47.50462219103389,69.62710335652402,78.98055542360422,24.809664881350486,65.52467800767643,6.611744603784373,823.5689182207796,Kedelai,1.6389409297563327,0,800
52.307469548894026,64.3604872899655,75.31032068427119,24.063220509267317,65.02038993637213,5.924298335662463,879.213956817849,Kedelai,1.3173160673821722,0,800
56.32904909319508,71.63694466411519,65.24516740293724,25.673614055416042,76.18556854713525,5.893842361791744,599.0848226838472,Kedelai,1.524653286978452,0,800
42.31863946926398,77.60888969038373,62.953608538128975,30.96226337818592,78.43759819339031,6.176729089022594,980.5629957888162,Kedelai,1.1255671500675306,0,800
52.841259541875175,85.18417172696229,83.21711578985328,31.761686175745886,78.27110210446679,6.153799654770366,489.9879899600401,Kedelai,1.2000236717328245,0,800
42.306121000339076,71.49300434584782,86.89863661453782,26.036976682610987,76.237269000829,6.837746435956365,568.9387063015151,Kedelai,1.7638307891756588,0,800
31.68690014164588,85.64329763922393,75.87194644804094,28.147425036680243,67.00510444414137,6.958709640505393,525.1867826048381,Kedelai,1.7930488628708228,0,800
42.13432875708797,82.0179971855765,76.13652800016294,29.007508785683648,75.10017310952155,5.933585954856343,718.030155450143,Kedelai,1.1187662094895927,0,800
43.76154247745753,65.63707680079472,84.39793876726857,31.039397876310062,77.01354669258257,6.748049692511031,782.8146178414061,Kedelai,1.2164093404618592,0,800
45.42255789983309,63.91551757366882,82.60731084347168,28.811042944766754,65.25572736487094,6.203689004158548,618.0917038167668,Kedelai,1.6172721794508282,0,800
35.34236517250717,84.02710016419607,82.402638528353,27.933199863325267,74.92498598167919,6.2407960845309915,796.0871269536718,Kedelai,1.0172021065475136,0,800
56.94742134327556,86.51658857492805,68.12994492961616,28.526343424006836,71.9085208993179,6.128110184154493,480.4155794384092,Kedelai,1.0686841236433864,0,800
47.90683979987017,77.55680788195986,83.00412370060755,31.721469233595847,69.97819551964083,6.92181875233157,695.3789251551254,Kedelai,1.4395681168756473,0,800
43.734142926770474,61.64009260837667,76.98063542181836,26.492232006189994,72.12430017247009,6.220771572616182,698.3358327493033,Kedelai,1.4260992837651234,0,800
49.76329251057711,63.139450068314645,88.71635588577475,31.408761484420495,65.21603378829785,6.168142629265318,769.1459198410448,Kedelai,1.7320859256576981,0,800
57.02050028424468,83.51265528484721,74.84768709214902,26.179208618618272,70.6768643897601,6.074284335253628,873.7962314350116,Kedelai,1.2778306405252375,0,800
53.32312620296088,80.1576021442163,86.04223530102692,30.41294602791493,75.02591114240163,5.924572521901194,615.7760110118178,Kedelai,1.2376697921502515,0,800
44.96466717411256,79.26932755485618,73.76413828050481,25.84708717085809,60.03043997448553,6.206368474328025,602.5124089472413,Kedelai,1.383773308021502,0,800
42.5712683400348,72.39761070060791,88.06045327012112,24.80238698127773,79.30059520387981,6.016894329033528,402.91469772728925,Kedelai,1.5638265037552845,0,800
36.64237699804681,84.07639275530403,78.7012183559375,25.708993598850604,62.82015963029787,6.920338616834025,845.075912910336,Kedelai,1.272822784805841,0,800
56.92646294354788,61.9198203438822,81.13455085981751,28.907076601650324,66.01009918307793,6.226506203419763,747.2141133336426,Kedelai,1.5637876195079459,0,800
38.838416952273576,65.29848572585502,76.64039685018605,26.473786695159713,77.91713404206948,6.295759733094866,469.7381718969165,Kedelai,1.223838081080009,0,800
38.92146414004852,89.57831879722148,75.70087988705832,26.084370074295066,70.05435180944754,6.790486050237632,790.9459678944984,Kedelai,1.719634321673336,0,800
48.281274207196184,78.74806022001921,78.08160957165231,24.218605997429734,76.70801876183873,6.623516160737542,641.6868774985294,Kedelai,1.6498949069809279,0,800
46.175265589816746,74.40089161535491,63.55307324224694,30.134757176973373,62.94590875776456,5.826712612601171,660.2370757541662,Kedelai,1.1860845286835286,0,800
40.4760539420613,82.34849669210104,66.87675542765624,27.198031385389225,66.28046604902471,5.9134992262575095,844.9552211933742,Kedelai,1.685645374794908,0,800
38.84911637433288,78.6687518688218,71.49867193094909,31.41535272916497,69.84811486980263,6.629942269270609,930.7717742452254,Kedelai,1.643179860186815,0,800
33.457434158822,69.45800002540201,76.34525929360461,24.151291984764008,63.87990186175972,6.597672533941751,972.4246499898452,Kedelai,1.44868329448919,0,800
59.30059023955354,89.73388439235364,86.8587381740289,27.70426670986739,61.58430362571734,5.812840756613647,777.202454356574,Kedelai,1.154176418431869,0,800
35.424432044017465,62.398917561456784,71.78533301905338,31.083564282398974,60.82623524442301,6.612541943153899,664.0980596220523,Kedelai,1.3244837778075842,0,800
48.5634941084395,70.23196218538966,76.98822881172202,28.81283467022671,69.17545731093448,6.772073503165011,847.8613532719316,Kedelai,1.0006863287444896,0,800
31.926686185108686,84.84414179299718,81.79283317399826,31.599811877679684,76.40848687328435,6.065769083159616,844.2014612961091,Kedelai,1.6131763527572909,0,800
35.157204860562544,63.389472080659935,68.42156240682309,24.581335371861066,79.3381426419414,6.265049946737371,673.5442257188392,Kedelai,1.5410385335813004,0,800
47.37205041212518,61.490276056880184,69.55395696581357,31.601274377567748,66.38372900819223,6.037055175163718,734.1635381139913,Kedelai,1.04554124522304,0,800
32.4036205586443,76.89734091204294,66.31313118242993,28.009192949270172,61.51768442626209,6.927779525756202,524.5375036649211,Kedelai,1.3486103030078116,0,800
58.08915793370813,70.26109656676127,85.06407110172984,25.24477677785008,76.47363753871102,6.57517772333369,629.4724135267668,Kedelai,1.705918120911712,0,800
46.48153387890598,72.21612841883629,60.085030225181136,26.73475840027707,69.96859853644938,6.558635039228193,822.035564796995,Kedelai,1.5212397000597344,0,800
46.21333598863202,74.82663116440759,63.274727855192076,30.238018062681288,76.57195531158638,6.107094103947748,893.953944318062,Kedelai,1.444866306710546,0,800
52.25807364316658,75.25139552164664,68.77323933593158,31.74534010008142,60.97297339407113,6.5201147057720785,918.3174087810829,Kedelai,1.1964867982639544,0,800
39.260296208666695,82.96933385427383,68.1176861652419,24.322891198448648,75.35119553862847,5.827387597129305,722.8759138002171,Kedelai,1.6814769968928842,0,800
53.28612046671619,84.71794788102227,79.5982742908858,30.59680084483638,76.23408282429548,6.04564710429301,726.7060745739994,Kedelai,1.627113775955674,0,800
45.315314782931296,67.95343460480562,61.36622070570383,28.16517573009356,71.95096921170153,6.994604761229423,679.5957902987321,Kedelai,1.4151285069867376,0,800
58.47632844623176,63.54189462075146,85.35314838925362,29.542659899274625,73.89521904407201,6.080408094498674,771.1588422575828,Kedelai,1.188133863419052,0,800
54.23991095139138,69.34016431191195,78.61110501528931,25.356804301577988,74.2499471441075,5.994949922867524,819.3528441805964,Kedelai,1.3988899594443562,0,800
37.3604545876624,87.6383642499841,73.09209868198509,29.43317399478667,75.64825067274793,6.326117638027062,457.0237804650638,Kedelai,1.4938580640871475,0,800
50.89471244685458,69.43202046817704,81.43909155484165,27.979830875706327,69.49050306638695,6.3099850175730205,971.2823417923823,Kedelai,1.5470341327530384,0,800
48.48642853434905,62.309752253072894,82.16457576653542,24.378521124126404,77.11844228548435,6.089655095429815,723.9230710917818,Kedelai,1.7482208600413585,0,800
33.25405228194603,82.60099390789492,87.96351629272829,24.623828786542298,77.69151195755862,5.89736183059304,402.6538925558304,Kedelai,1.0731947039092,0,800
33.268979566993906,76.5508782558368,72.4596745290649,27.819243868916075,71.5995163763923,6.2455716557258905,982.5179524465694,Kedelai,1.5770787364243621,0,800
38.02396832186924,61.45676018702879,60.7577471945183,24.8227063872991,71.8479411674838,6.240822619329036,570.4464244279545,Kedelai,1.642659162768879,0,800
42.6543976813265,81.67884835645832,68.07560993324749,26.459910677422258,62.928377481697225,6.654343173427851,669.956191932393,Kedelai,1.3062209790198858,0,800
36.511217891931935,83.07181236591443,68.26335931720378,31.261576156321418,76.76625444979035,6.608994991614193,632.4139295717498,Kedelai,1.1294866824915704,0,800
56.57211331111779,79.43755540406922,84.36979785623016,31.223104002548318,66.16202321740695,6.246775344201737,987.5289961221997,Kedelai,1.1949687175107424,0,800
52.3332510359229,89.972295680356,66.9216049076094,29.677536422549508,76.13081028778424,6.353037674281485,672.9019483390889,Kedelai,1.5328160043522652,0,800
52.30346197086358,67.2817493543434,87.45816704490554,26.17919519828866,60.15446284855881,5.85135913810137,941.7616143634646,Kedelai,1.1002865786269307,0,800
44.11359076247904,81.73808821319366,78.23442995394647,29.00168489865864,66.03456498416091,6.164790803542316,847.6094898695534,Kedelai,1.3842654195609962,0,800
46.62086728863251,84.89299028738978,74.50405451033497,31.779065790809106,77.28695784255063,6.507598999002536,906.0306514002245,Kedelai,1.2809273630342095,0,800
56.55187650346909,62.45848343733241,86.64461547892063,27.471978707750754,75.01365845706367,5.939980313408421,446.9763452682846,Kedelai,1.1924806012892055,0,800
42.74736304967452,64.67172227106019,73.18211386526114,28.841903674416873,73.56687232884283,6.588461924741866,746.2444518679865,Kedelai,1.4377609504468536,0,800
35.07946310998552,60.544928876171724,67.6896329350882,26.542243594556844,67.05425042081286,6.026570996486011,408.5931894629025,Kedelai,1.4548442591787576,0,800
34.79894744292518,62.50320249357877,67.69938414378028,28.799478308295274,63.204491129752135,6.2048039334357465,868.795995778878,Kedelai,1.5769390775717462,0,800
37.96147844883276,69.42291983777929,78.03072906900601,25.66658254793992,78.32687919231641,5.9950668704898575,881.6275397293728,Kedelai,1.0577176834445308,0,800
57.1482426716794,70.69079517885189,72.09702348532055,24.16582639987871,77.4591744218305,6.876194595244468,897.7003937701031,Kedelai,1.6885407055599049,0,800
56.706099480671796,89.92889640428994,85.2776079232074,29.64188024110825,79.26487157381764,6.420486613859821,554.7832239249834,Kedelai,1.4436388835591878,0,800
49.286979889261595,71.60910060342626,88.01673790879373,26.435655242238518,63.14866656230592,5.835101325371584,736.4974967122314,Kedelai,1.2322454962396692,0,800
34.266144882519455,86.74214009514614,63.920552487388754,26.613909334813336,71.616482327202,6.35267875258661,729.7947023158802,Kedelai,1.1343376622860364,0,800
36.83230534068248,62.00134571076116,66.56855099570004,24.29463567727961,65.7848813629835,6.459897842588142,996.7590008506132,Kedelai,1.066669570633652,0,800
30.809777731157222,62.101530902507875,85.5295593909281,24.77877159165923,68.046933656956,6.465727279520359,490.5630915513003,Kedelai,1.6941973489989417,0,800
39.8551084409917,85.18725234800635,67.63429495288794,24.87244479675163,79.13053907066546,6.094809579947266,552.2546376541037,Kedelai,1.693650143544411,0,800
56.23085740301481,66.35362221475391,72.38394399346882,25.734678214365253,76.78056797344132,6.1174800214071965,956.5839743055964,Kedelai,1.5176510741659945,0,800
36.035171273652224,84.48785199418461,85.0175124411312,26.525581600034258,67.01457043601233,6.545635676130703,639.1773337485688,Kedelai,1.4946854359525854,0,800
49.03737976893401,78.13596749369768,89.1279923839004,28.066303325587793,70.58675430877233,6.152901761385086,867.4581467907467,Kedelai,1.4851291341207193,0,800
30.456782713789238,76.99897831942167,79.15055154787966,25.7466216588086,72.423154410537,6.554278784706597,687.1501378483013,Kedelai,1.7212827617209063,0,800
52.360496776577826,87.38015826913072,71.81587082377663,25.199748297313413,60.69154400905781,6.4704171647131385,794.0526218021682,Kedelai,1.101839170711187,0,800
39.45603155726933,83.4734165855707,82.64731407475054,28.04622393261078,67.00985214881571,6.643580831752319,582.6996685583441,Kedelai,1.4119605780393063,0,800
54.0843984682614,88.53571766792496,67.07230638822412,29.566990951433002,66.05932854311239,6.14191313636281,425.1685624905889,Kedelai,1.4555934410647628,0,800
40.83870331046258,66.23607978010423,64.03722992913951,31.82894923566795,64.05598366461416,6.322717468901363,906.9576149404481,Kedelai,1.38925096547066,0,800
46.964930916587065,60.601206416799585,80.11475884139654,31.374631397797124,69.23024650812302,6.677692943000831,810.0535942327806,Kedelai,1.3519166176574304,0,800
46.47092156647928,77.59819890850594,63.45450349720453,25.90711683682834,77.54635787552623,6.7959172145633575,803.7981605367034,Kedelai,1.3853413793957523,0,800
41.91039250728355,88.9336311148488,72.81528649340528,24.305729803193383,60.312746783525384,6.2609883721457535,786.0530142505908,Kedelai,1.519286146804219,0,800
43.44825766713406,73.01159044702456,83.9057886119026,31.014713011691704,72.39831285541467,6.349362889966663,789.7296823754266,Kedelai,1.3239780804495145,0,800
47.46351109999848,77.89316888042403,77.17693425449278,28.96336583126316,73.624468287682,6.189569064803756,870.3244319059311,Kedelai,1.5964152931921585,0,800
49.748471275055685,73.4833547319197,76.94374021596266,28.18903651092513,76.18433528845671,6.798607119314238,536.3196008077152,Kedelai,1.221564909779641,0,800
58.97336907195363,79.42060157599458,84.83643407755022,27.77951412075462,60.671625712257,6.415535523732319,407.85008804717893,Kedelai,1.18112156567848,0,800
56.85813582093371,61.99210900946055,83.43255815112184,30.942328035416384,74.35494383468985,6.871913317463985,566.8198557088701,Kedelai,1.1582651722366637,0,800
49.41835513945125,86.38738284698744,85.73512686403498,31.655317339880554,78.5761721513524,6.712637727152342,435.7219687812135,Kedelai,1.0541346998247338,0,800
56.183647759334804,68.347931966139,74.22709156097237,27.11488681321186,70.03595032499459,5.978094169899045,807.938421651841,Kedelai,1.667679581031452,0,800
30.517982880915692,85.73091663631668,80.9065451582008,31.6652534069842,67.56439978795225,6.3179419473799845,448.40629351115007,Kedelai,1.6345790529654005,0,800
45.78481023642713,66.91777141804185,88.8607045865003,25.903770564753344,70.3244497863698,6.230567299918385,949.5627118446397,Kedelai,1.6853934437519245,0,800
48.226742696012685,80.43208043076197,82.93080715682886,29.454575357034816,64.72287819532553,6.225744483125579,544.1586915137784,Kedelai,1.5802674884923515,0,800
30.182295925996883,63.16918250885094,87.87156413588482,26.048031580420897,78.18500353950134,5.8118127920313105,960.2762435505374,Kedelai,1.1473670067152548,0,800
39.30045277446229,70.92941685357023,74.39183667213838,31.73439465935743,75.33352425040708,6.890421674387244,664.1587809637683,Kedelai,1.0821859270269738,0,800
33.83817901332945,88.68912087795535,69.21982998220795,30.70845854789465,72.99587311001204,5.970580488758086,400.05768366108373,Kedelai,1.059773151664777,0,800
59.420742258281756,69.47498461428945,66.55815112323768,28.01083035297038,61.88520909136481,6.480123034443749,733.0717447874356,Kedelai,1.1342725160897582,0,800
36.811945713245954,61.43702854806165,60.46654279775828,31.25339441195283,75.04739167783846,6.135180041415417,478.60228393296734,Kedelai,1.5923978665573046,0,800
36.186354005115334,86.51906441204136,73.58203598128262,28.025178102182355,61.443973560669775,5.803790254655359,435.0515981081655,Kedelai,1.7224058308874493,0,800
44.4005538912018,77.63195049279165,84.55824932425006,25.240477962794017,64.52134400903637,6.548787905842577,774.0474128102323,Kedelai,1.4746335674800628,0,800
42.77276855042298,70.92032295196077,74.00606115582,30.96690001158585,74.98208068053562,6.907441403826194,594.2388189598767,Kedelai,1.6208983132236043,0,800
47.009308797017624,89.05883164153329,83.23082123936902,27.492319418008172,67.03591860111338,6.279442392935949,432.4658743802625,Kedelai,1.5610475440632854,0,800
51.53290405256941,68.97782080639692,61.87642037154338,26.563476610207303,75.4451658235391,6.563136338568783,584.955407407171,Kedelai,1.524463317551766,0,800
48.35727287920302,89.97855074117122,76.88990675455848,27.585402241177068,76.30551294140272,5.994750834417884,906.4644980416434,Kedelai,1.5718777688324796,0,800
53.295219556019866,80.31532317528622,73.51359675579344,24.078233644678537,65.81988168509572,6.505797826636373,758.6523304145462,Kedelai,1.1253552208170965,0,800
54.76323949912061,87.30011906756457,80.68771478678318,30.564080416105856,61.137832580172386,6.820199499319443,559.832866312149,Kedelai,1.3536394463417492,0,800
56.70665619529278,86.37168811700786,80.44711841371856,31.555291324032765,76.77798879152905,5.870684124709762,541.177880418382,Kedelai,1.537458691828963,0,800
42.76135963013662,73.87753240859807,68.43707867305726,30.454338049270508,71.22428234512542,6.4530923107442275,760.1497600485638,Kedelai,1.4592063685555738,0,800
32.76983605557062,80.63758352678082,61.19813425359198,28.699331317079285,68.67212808603091,6.181162843442521,591.2108790753192,Kedelai,1.0298351100080947,0,800
54.20157868905356,83.59505534252524,85.42243786324029,28.522580065263725,77.13228370074373,5.84643770347199,929.7502469064979,Kedelai,1.6107738902029438,0,800
50.859910189754174,68.1730337441922,80.78413655317777,24.93206258883015,74.14199599811094,6.274591572366599,866.8720768176831,Kedelai,1.3467060806676816,0,800
40.10033549478967,69.9283187613735,63.23809307018796,24.76608046609926,70.98487705289247,6.000484671147584,588.4848020940998,Kedelai,1.645254196745193,0,800
53.34748720076156,76.47391890415412,61.2748171497006,24.08426224471733,64.67148415100975,6.673503487682419,688.8352234549751,Kedelai,1.1032536709360874,0,800
38.12704256294032,81.45172845514514,75.16699670208911,30.548073217401864,65.83250811677979,6.119880390904235,597.0201828166479,Kedelai,1.5232897621059287,0,800
47.662385490832236,84.267380867897,74.01427401770844,24.788355852132717,60.94374492573757,6.027067599589918,921.7136938725757,Kedelai,1.3898525293852029,0,800
43.70938423336462,88.59948494770262,80.04552554194758,27.54385748810413,77.23128455916628,6.9635800925805516,928.4312587549002,Kedelai,1.453733515654406,0,800
33.65110902646082,73.35517162061441,62.02824658927386,26.545268546458274,61.53370163988725,6.394576067802558,898.690684618043,Kedelai,1.4257875955729924,0,800
41.09362758666461,88.91854780331639,69.54419287500615,25.310283646982484,74.83734774641931,6.563784559620949,524.4360689473593,Kedelai,1.7411643968789834,0,800
42.91908691950614,64.98609651218777,76.32926151623157,27.355097392136084,74.39075984826141,5.896092472062782,523.9408771269068,Kedelai,1.5015614722171193,0,800
39.16992312753582,71.11565339536091,86.59587290366055,24.149101000590374,70.7948312470065,6.551707993294615,754.3319807269534,Kedelai,1.5127023158679385,0,800
